Time,ang_x_imu,pid_output_ankle,pid_output_hip,zmp_ref,zmp_imu,Xzmp_ft,capture_point,iter
11.98,179.0903320312,0.0157937095,0.0157937095,0.0000000000,-0.00090486,-0.00004796,-0.0018743553,241
12.03,179.0929260254,0.0349030221,0.0349030221,0.0000000000,-0.00105459,-0.00004531,-0.0027525682,242
12.08,179.0905609131,0.0244619887,0.0244619887,0.0000000000,-0.00101340,-0.00004531,-0.0027422569,243
12.13,179.1066894531,0.0320534283,0.0320534283,0.0000000000,-0.00108422,-0.00004823,-0.0035172354,244
12.18,179.1067352295,0.0311718008,0.0311718008,0.0000000000,-0.00112159,-0.00004823,-0.0023446021,245
12.23,179.1168212891,0.0270788113,0.0270788113,0.0000000000,-0.00109225,-0.00004791,-0.0029134795,246
12.28,179.1128540039,-0.0013037137,-0.0013037137,0.0000000000,-0.00069684,-0.00004526,-0.0006563388,247
12.33,179.1177978516,-0.0088309384,-0.0088309384,0.0000000000,-0.00033136,-0.00004526,-0.0001003814,248
12.38,179.1128692627,0.0122440805,0.0122440805,0.0000000000,-0.00036881,-0.00004526,-0.0017783442,249
12.43,179.1138916016,0.0105371128,0.0105371128,0.0000000000,-0.00037366,-0.00004261,-0.0019453003,250
12.48,179.1052703857,0.0147157339,0.0147157339,0.0000000000,-0.00042822,-0.00004520,-0.0022122998,251
12.53,179.1051177979,-0.0119358663,-0.0119358663,0.0000000000,-0.00011106,-0.00004520,-0.0006662884,252
12.58,179.0913696289,-0.0192543973,-0.0192543973,0.0000000000,0.00019775,-0.00004520,-0.0009859885,253
12.63,179.0996856689,0.0247296784,0.0247296784,0.0000000000,-0.00018280,-0.00004520,-0.0026743034,254
12.68,179.1124877930,-0.0229615365,-0.0229615365,0.0000000000,0.00019672,-0.00004255,-0.0000690716,255
12.73,179.1110687256,0.0036699477,0.0036699477,0.0000000000,0.00009601,-0.00004222,-0.0020116849,256
12.78,179.1088104248,0.0011872995,0.0011872995,0.0000000000,0.00006222,-0.00004222,-0.0016704851,257
12.83,179.1077423096,0.0016002059,0.0016002059,0.0000000000,0.00003422,-0.00004222,-0.0021346962,258
12.88,179.0984191895,0.0038664258,0.0038664258,0.0000000000,-0.00001465,-0.00004222,-0.0014215547,259
12.93,179.1041259766,-0.0016140945,-0.0016140945,0.0000000000,0.00002320,-0.00003957,-0.0000643372,260
12.98,179.1109008789,-0.0193293093,-0.0193293093,0.0000000000,0.00029011,-0.00004337,-0.0004302804,261
13.03,179.1036376953,-0.0079499802,-0.0079499802,0.0000000000,0.00031369,-0.00004337,-0.0016685847,262
13.08,179.0944671631,-0.0151205069,-0.0151205069,0.0000000000,0.00042498,-0.00004337,-0.0010524389,263
13.13,179.1083831787,-0.0162462775,-0.0162462775,0.0000000000,0.00051443,-0.00004370,-0.0006427881,264
13.18,179.1064758301,0.0090271783,0.0090271783,0.0000000000,0.00023694,-0.00004370,-0.0022515143,265
13.23,179.1210174561,-0.0185715773,-0.0185715773,0.0000000000,0.00041996,-0.00004370,-0.0001341050,266
13.28,179.1298065186,0.0069311336,0.0069311336,0.0000000000,0.00020194,-0.00004370,-0.0032434126,267
13.33,179.1330718994,-0.0182251073,-0.0182251073,0.0000000000,0.00039203,-0.00004370,-0.0014637645,268
13.38,179.1315917969,-0.0053305915,-0.0053305915,0.0000000000,0.00034678,-0.00004370,-0.0013253672,269
13.43,179.1306762695,-0.0126447374,-0.0126447374,0.0000000000,0.00041412,-0.00004370,-0.0009040603,270
13.48,179.1307220459,-0.0013134360,-0.0013134360,0.0000000000,0.00030795,-0.00004370,-0.0012651026,271
13.53,179.1253204346,-0.0029267736,-0.0029267736,0.0000000000,0.00025873,-0.00004370,-0.0017188509,272
13.58,179.1241607666,-0.0039120436,-0.0039120436,0.0000000000,0.00023642,-0.00004105,-0.0016190994,273
13.63,179.1221160889,-0.0339763950,-0.0339763950,0.0000000000,0.00062665,-0.00004364,0.0004124548,274
13.68,179.1207733154,0.0752455947,0.0752455947,0.0005709520,0.00057095,-0.00004364,-0.0009689346,275
13.73,179.1305847168,0.0099415917,0.0099415917,0.0005709520,0.00064365,-0.00004364,-0.0007640652,276
13.78,179.1333160400,0.0252939671,0.0252939671,0.0005709520,0.00048865,-0.00004485,-0.0003523436,277
13.83,179.1371002197,0.0375322093,0.0375322093,0.0005709520,0.00022181,-0.00004518,-0.0010642254,278
13.88,179.1338195801,0.0284217367,0.0284217367,0.0005709520,0.00016528,-0.00004518,-0.0015657359,279
13.93,179.1401367188,0.0268265085,0.0268265085,0.0005709520,0.00014888,-0.00004518,-0.0015159806,280
13.98,179.1368103027,0.0217648914,0.0217648914,0.0005709520,0.00020277,-0.00004253,-0.0012751744,281
14.03,179.1416778564,0.0479436318,0.0479436318,0.0005709520,-0.00010882,-0.00004221,-0.0024348478,282
14.08,179.1555023193,0.0675702611,0.0675702611,0.0005709520,-0.00057776,-0.00004221,-0.0044264837,283
14.13,179.1526641846,0.0186290337,0.0186290337,0.0005709520,-0.00023780,-0.00004221,-0.0007972286,284
14.18,179.1529846191,0.0495018753,0.0495018753,0.0005709520,-0.00042284,-0.00004221,-0.0017401237,285
14.23,179.1671752930,0.0241765420,0.0241765420,0.0005709520,-0.00021120,-0.00003955,-0.0011162821,286
14.28,179.1737823486,0.0316887137,0.0316887137,0.0005709520,-0.00016599,-0.00004215,-0.0016418518,287
14.33,179.1714172363,-0.0007158183,-0.0007158183,0.0005709520,0.00029465,-0.00004248,0.0007434801,288
14.38,179.1759796143,0.0249553333,0.0249553333,0.0005709520,0.00025998,-0.00004337,-0.0013436393,289
14.43,179.1773681641,0.0569959551,0.0569959551,0.0005709520,-0.00019077,-0.00004337,-0.0028405408,290
14.48,179.1741180420,0.0287587661,0.0287587661,0.0005709520,-0.00011730,-0.00004072,-0.0004201083,291
14.53,179.1665649414,0.0308378878,0.0308378878,0.0005709520,-0.00009431,-0.00004072,-0.0019459701,292
14.58,179.1549377441,0.0452828801,0.0452828801,0.0005709520,-0.00027153,-0.00004072,-0.0027569686,293
14.63,179.1571197510,0.0437762788,0.0437762788,0.0005709520,-0.00037215,-0.00003806,-0.0021018466,294
14.68,179.1627197266,0.0221636307,0.0221636307,0.0005709520,-0.00014933,-0.00003806,-0.0013705038,295
14.73,179.1602020264,0.0583661333,0.0583661333,0.0005709520,-0.00048378,-0.00003773,-0.0029399352,296
14.79,179.1390533447,0.0232769708,0.0232769708,0.0005709520,-0.00023864,-0.00003773,-0.0022898274,297
14.83,179.1340332031,0.0413889090,0.0413889090,0.0005709520,-0.00031677,-0.00003773,-0.0026168785,298
14.88,179.1331481934,0.0371650786,0.0371650786,0.0005709520,-0.00031516,-0.00003507,-0.0019781301,299
14.93,179.1437072754,0.0360487241,0.0360487241,0.0005709520,-0.00029777,-0.00003475,-0.0015172498,300
15.00,179.1343688965,0.0285462392,0.0285462392,0.0005709520,-0.00018596,-0.00003475,-0.0011231230,301
15.05,179.1326599121,0.0236874302,0.0236874302,0.0005709520,-0.00005204,-0.00002944,-0.0012676793,302
15.10,179.1333160400,0.0306292605,0.0306292605,0.0005709520,-0.00005182,-0.00002944,-0.0019060252,303
15.15,179.1379394531,0.0554681472,0.0554681472,0.0005709520,-0.00038540,-0.00002679,-0.0024969494,304
15.20,179.1323394775,0.0289148273,0.0289148273,0.0005709520,-0.00025191,-0.00002679,-0.0010326283,305
15.25,179.1325378418,0.0490109421,0.0490109421,0.0005709520,-0.00043085,-0.00002679,-0.0028561585,306
15.30,179.1347198486,0.0429217622,0.0429217622,0.0005709520,-0.00047121,-0.00002446,-0.0015417282,307
15.35,179.1181488037,0.0535920556,0.0535920556,0.0005709520,-0.00063877,-0.00002446,-0.0028776411,308
15.40,179.1238555908,0.0451846655,0.0451846655,0.0005709520,-0.00063832,-0.00002446,-0.0023667667,309
15.45,179.1328277588,0.0306842790,0.0306842790,0.0005709520,-0.00045005,-0.00001915,-0.0010439486,310
15.50,179.1309051514,0.0364731891,0.0364731891,0.0005709520,-0.00039827,-0.00001915,-0.0015823967,311
15.55,179.1293945312,0.0175688987,0.0175688987,0.0005709520,-0.00011446,-0.00001649,-0.0008261430,312
15.60,179.1327972412,-0.0068602802,-0.0068602802,0.0005709520,0.00040197,-0.00001649,-0.0005091408,313
15.65,179.1213531494,0.0172704666,0.0172704666,0.0005709520,0.00042434,-0.00001649,-0.0000082194,314
15.70,179.1206054688,0.0038482587,0.0038482587,0.0005709520,0.00061808,-0.00001643,0.0004021431,315
15.75,179.1217346191,-0.0056870155,-0.0056870155,0.0005709520,0.00087427,-0.00001643,0.0014258228,316
15.80,179.1193237305,-0.0127053082,-0.0127053082,0.0005709520,0.00114139,-0.00001936,0.0011843401,317
15.85,179.1334228516,0.0109048600,0.0109048600,0.0005709520,0.00100267,-0.00001936,0.0006625936,318
15.90,179.1295471191,-0.0123155896,-0.0123155896,0.0005709520,0.00121978,-0.00001936,0.0008495265,319
15.95,179.1240539551,-0.0242057224,-0.0242057224,0.0005709520,0.00152750,-0.00002399,0.0006277975,320
16.00,179.1323394775,0.0031641623,0.0031641623,0.0005709520,0.00136459,-0.00002399,0.0001336150,321
16.05,179.1368865967,-0.0179859808,-0.0179859808,0.0005709520,0.00154918,-0.00003518,0.0007473044,322
16.10,179.1473541260,-0.0267332709,-0.0267332709,0.0005709520,0.00178126,-0.00003518,0.0006153106,323
16.15,179.1454772949,-0.0186529650,-0.0186529650,0.0005709520,0.00182816,-0.00003518,0.0003654279,324
16.20,179.1399230957,-0.0292787396,-0.0292787396,0.0005709520,0.00201749,-0.00005165,0.0018715487,325
16.25,179.1467590332,-0.0444520270,-0.0444520270,0.0005709520,0.00233489,-0.00005165,0.0016828474,326
16.30,179.1520843506,-0.0462230311,-0.0462230311,0.0005709520,0.00256991,-0.00005165,0.0018557357,327
16.35,179.1411590576,-0.0552234039,-0.0552234039,0.0005709520,0.00285913,-0.00006435,0.0022051106,328
16.40,179.1454620361,-0.0588102324,-0.0588102324,0.0005709520,0.00309113,-0.00006435,0.0027459104,329
16.45,179.1398925781,-0.0439860120,-0.0439860120,0.0005709520,0.00304744,-0.00006371,0.0015818461,330
16.50,179.1283874512,-0.0466109784,-0.0466109784,0.0005709520,0.00305374,-0.00006371,0.0021518795,331
16.55,179.1261749268,-0.0616395955,-0.0616395955,0.0005709520,0.00325826,-0.00006371,0.0032022871,332
16.60,179.1362762451,-0.0606886534,-0.0606886534,0.0005709520,0.00334650,-0.00002839,0.0019975572,333
16.65,179.1283416748,-0.0787510745,-0.0787510745,0.0005709520,0.00366955,-0.00002839,0.0033971357,334
16.70,179.1239166260,-0.0638230748,-0.0638230748,0.0005709520,0.00372656,-0.00006919,0.0032713721,335
16.75,179.1182708740,-0.0993861194,-0.0993861194,0.0005709520,0.00408222,0.00005998,0.0036803119,336
16.80,179.1067352295,-0.0797757305,-0.0797757305,0.0005709520,0.00414378,0.00005998,0.0034205873,337
16.85,179.1103515625,-0.1090607821,-0.1090607821,0.0005709520,0.00441097,0.00022413,0.0036903684,338
16.90,179.1152191162,-0.0995931082,-0.0995931082,0.0005709520,0.00457210,0.00022413,0.0037613997,339
16.95,179.1136322021,-0.0810645901,-0.0810645901,0.0005709520,0.00446167,0.00019492,0.0032378703,340
17.00,179.1040954590,-0.1105193353,-0.1105193353,0.0005709520,0.00445661,0.00049956,0.0032366678,341
17.05,179.1024322510,-0.0938804894,-0.0938804894,0.0005709520,0.00443440,0.00049956,0.0035850873,342
17.10,179.1059417725,-0.1335437609,-0.1335437609,0.0005709520,0.00454662,0.00090121,0.0042801956,343
17.15,179.1001281738,-0.0931432231,-0.0931432231,0.0005709520,0.00435041,0.00090121,0.0028049737,344
17.20,179.0932922363,-0.1059032212,-0.1059032212,0.0005709520,0.00438412,0.00090689,0.0043629688,345
17.25,179.0969543457,-0.1145599525,-0.1145599525,0.0005709520,0.00399351,0.00143912,0.0023249019,346
17.30,179.1015167236,-0.0887284455,-0.0887284455,0.0005709520,0.00374354,0.00143912,0.0023646031,347
17.35,179.0992279053,-0.1035687322,-0.1035687322,0.0005709520,0.00374324,0.00147071,0.0034025383,348
17.40,179.0887145996,-0.1321388247,-0.1321388247,0.0005709520,0.00350359,0.00211202,0.0017706477,349
17.45,179.0829620361,-0.1161367926,-0.1161367926,0.0005709520,0.00350231,0.00216755,0.0025937193,350
17.50,179.0896759033,-0.1574706989,-0.1574706989,0.0005709520,0.00335867,0.00289827,0.0013141033,351
17.55,179.0858764648,-0.1229591694,-0.1229591694,0.0005709520,0.00328973,0.00289827,0.0020923205,352
17.60,179.0795745850,-0.1368451332,-0.1368451332,0.0005709520,0.00334786,0.00297929,0.0025127592,353
17.65,179.0897369385,-0.1933098709,-0.1933098709,0.0005709520,0.00340744,0.00376502,0.0022819115,354
17.70,179.0886077881,-0.1502442988,-0.1502442988,0.0005709520,0.00329530,0.00386622,0.0025137386,355
17.76,179.0921020508,-0.2041845882,-0.2041845882,0.0005709520,0.00320645,0.00466674,0.0020513731,356
17.80,179.0845489502,-0.1672650079,-0.1672650079,0.0005709520,0.00318841,0.00466674,0.0023706503,357
17.85,179.0872497559,-0.1819544811,-0.1819544811,0.0005709520,0.00325483,0.00478409,0.0029783556,358
17.90,179.0916137695,-0.2177518015,-0.2177518015,0.0005709520,0.00308824,0.00555023,0.0017984601,359
17.95,179.0897064209,-0.2000267246,-0.2000267246,0.0005709520,0.00313236,0.00566923,0.0019147865,360
18.00,179.0908203125,-0.1918457713,-0.1918457713,0.0005709520,0.00313197,0.00566923,0.0022299231,361
18.05,179.0922698975,-0.2314659627,-0.2314659627,0.0005709520,0.00297598,0.00635305,0.0020342843,362
18.10,179.0931549072,-0.2234895178,-0.2234895178,0.0005709520,0.00311071,0.00646360,0.0025314411,363
18.15,179.0915985107,-0.2423245335,-0.2423245335,0.0005709520,0.00296569,0.00702305,0.0018669080,364
18.21,179.0758972168,-0.2157165120,-0.2157165120,0.0005709520,0.00288709,0.00702305,0.0019826368,365
18.25,179.0783691406,-0.2182691260,-0.2182691260,0.0005709520,0.00277182,0.00711999,0.0017149778,366
18.30,179.0692443848,-0.2381380774,-0.2381380774,0.0005709520,0.00262179,0.00752265,0.0010478859,367
18.35,179.0694732666,-0.2199116250,-0.2199116250,0.0005709520,0.00247199,0.00759778,0.0008990215,368
18.41,179.0709838867,-0.2252952076,-0.2252952076,0.0005709520,0.00226500,0.00782679,0.0002771865,369
18.45,179.0510711670,-0.2174595833,-0.2174595833,0.0005709520,0.00217523,0.00782679,0.0004418677,370
18.50,179.0540771484,-0.2304224092,-0.2304224092,0.0005709520,0.00224093,0.00787407,0.0013955626,371
18.55,179.0462188721,-0.2229456438,-0.2229456438,0.0005709520,0.00216238,0.00792823,0.0008703557,372
18.60,179.0525512695,-0.2061997353,-0.2061997353,0.0005709520,0.00190567,0.00794548,0.0001766641,373
18.66,179.0511627197,-0.2110720142,-0.2110720142,0.0005709520,0.00181110,0.00794548,-0.0002732823,374
18.70,179.0597534180,-0.1861768542,-0.1861768542,0.0005709520,0.00151734,0.00784443,-0.0001745024,375
18.75,179.0658721924,-0.2034799341,-0.2034799341,0.0005709520,0.00149414,0.00783527,-0.0003075042,376
18.80,179.0696868896,-0.1857419958,-0.1857419958,0.0005709520,0.00146576,0.00760567,-0.0000740924,377
18.85,179.0477600098,-0.1756309502,-0.1756309502,0.0005709520,0.00118981,0.00757501,-0.0007188222,378
18.90,179.0400695801,-0.1808598476,-0.1808598476,0.0005709520,0.00105526,0.00757501,-0.0014434727,379
18.95,179.0435638428,-0.1743226470,-0.1743226470,0.0005709520,0.00119102,0.00726250,0.0010547151,380
19.01,179.0424804688,-0.1863760262,-0.1863760262,0.0005709520,0.00128094,0.00721549,-0.0002507723,381
19.06,179.0468902588,-0.1738760612,-0.1738760612,0.0005709520,0.00114292,0.00721549,-0.0008395394,382
19.11,179.0640411377,-0.1451918973,-0.1451918973,0.0005709520,0.00106523,0.00681892,-0.0002118391,383
19.16,179.0711822510,-0.1438388550,-0.1438388550,0.0005709520,0.00073128,0.00681892,-0.0022939444,384
19.21,179.0576629639,-0.1221372445,-0.1221372445,0.0005709520,0.00056481,0.00647369,-0.0011639627,385
19.26,179.0504302979,-0.1339895715,-0.1339895715,0.0005709520,0.00042960,0.00642603,-0.0014939660,386
19.31,179.0475616455,-0.1118881400,-0.1118881400,0.0005709520,0.00001319,0.00642603,-0.0031727408,387
19.36,179.0355224609,-0.0750495898,-0.0750495898,0.0005709520,-0.00046067,0.00613150,-0.0034319355,388
19.41,179.0232543945,-0.0948586140,-0.0948586140,0.0005709520,-0.00067286,0.00609590,-0.0031689093,389
19.46,179.0166168213,-0.0776839866,-0.0776839866,0.0005709520,-0.00085239,0.00588144,-0.0030905265,390
19.51,179.0228576660,-0.0869753429,-0.0869753429,0.0005709520,-0.00096910,0.00585956,-0.0025340156,391
19.56,179.0442047119,-0.0737238573,-0.0737238573,0.0005709520,-0.00123804,0.00585956,-0.0037083903,392
19.61,179.0507049561,-0.0582977784,-0.0582977784,0.0005709520,-0.00150179,0.00573855,-0.0035788294,393
19.66,179.0603332520,-0.0574049474,-0.0574049474,0.0005709520,-0.00176939,0.00573795,-0.0043892298,394
19.71,179.0598602295,-0.0561436412,-0.0561436412,0.0005709520,-0.00194400,0.00571711,-0.0038390911,395
19.76,179.0703430176,-0.0473708217,-0.0473708217,0.0005709520,-0.00220595,0.00573193,-0.0047510118,396
19.81,179.0807189941,-0.0441351627,-0.0441351627,0.0005709520,-0.00241369,0.00573193,-0.0051680160,397
19.86,179.0700225830,-0.0466942848,-0.0466942848,0.0005709520,-0.00258698,0.00580094,-0.0051447671,398
19.91,179.0727539062,-0.0484537254,-0.0484537254,0.0005709520,-0.00266448,0.00583245,-0.0050933957,399
19.96,179.0749664307,-0.0429626299,-0.0429626299,0.0005709520,-0.00276832,0.00583245,-0.0050928229,400
20.01,179.0768432617,-0.0271354013,-0.0271354013,0.0005709520,-0.00322616,0.00601017,-0.0066713012,401
20.06,179.0791015625,-0.0173489413,-0.0173489413,0.0005709520,-0.00354320,0.00601017,-0.0066366681,402
20.12,179.0860290527,-0.0356616146,-0.0356616146,0.0005709520,-0.00368715,0.00618703,-0.0062366929,403
20.16,179.0906066895,-0.0224477886,-0.0224477886,0.0005709520,-0.00388763,0.00623330,-0.0071089523,404
20.21,179.0958862305,-0.0112044187,-0.0112044187,0.0005709520,-0.00414021,0.00623330,-0.0072664288,405
20.26,179.0890350342,-0.0346868834,-0.0346868834,0.0005709520,-0.00422738,0.00646522,-0.0065255721,406
20.31,179.0934448242,-0.0081908800,-0.0081908800,0.0005709520,-0.00448412,0.00646522,-0.0074821292,407
20.36,179.0967864990,-0.0267022836,-0.0267022836,0.0005709520,-0.00440841,0.00646522,-0.0058847047,408
20.41,179.1013641357,-0.0390387491,-0.0390387491,0.0005709520,-0.00439436,0.00666604,-0.0068175249,409
20.46,179.1012878418,0.0212660720,0.0212660720,0.0005709520,-0.00505503,0.00666604,-0.0089404102,410
20.51,179.1028900146,-0.0163983173,-0.0163983173,0.0005709520,-0.00514670,0.00681965,-0.0071952962,411
20.56,179.1061553955,-0.0048036704,-0.0048036704,0.0005709520,-0.00525998,0.00681965,-0.0078834490,412
20.61,179.1015319824,0.0123250872,0.0123250872,0.0005709520,-0.00556375,0.00681965,-0.0085628533,413
20.66,179.1025390625,-0.0124407523,-0.0124407523,0.0005709520,-0.00551539,0.00689905,-0.0082672675,414
20.71,179.1092681885,0.0119472196,0.0119472196,0.0005709520,-0.00575535,0.00689905,-0.0088490331,415
20.76,179.0825347900,0.0248543104,0.0248543104,0.0005709520,-0.00609628,0.00690810,-0.0099477553,416
20.81,179.0698547363,0.0080464870,0.0080464870,0.0005709520,-0.00608507,0.00689985,-0.0092078613,417
20.86,179.0579681396,0.0052535805,0.0052535805,0.0005709520,-0.00604587,0.00689985,-0.0087964571,418
20.91,179.0524444580,0.0172211142,0.0172211142,0.0005709520,-0.00610991,0.00683048,-0.0089748086,419
20.96,179.0579376221,0.0255762497,0.0255762497,0.0005709520,-0.00631013,0.00683048,-0.0096846496,420
21.01,179.0532836914,0.0510506816,0.0510506816,0.0005709520,-0.00665198,0.00669941,-0.0101584987,421
21.06,179.0349426270,0.0318907458,0.0318907458,0.0005709520,-0.00671162,0.00669941,-0.0095232354,422
21.11,179.0358428955,0.0227830619,0.0227830619,0.0005709520,-0.00662995,0.00669941,-0.0082402107,423
21.16,179.0321655273,0.0338520736,0.0338520736,0.0005709520,-0.00655689,0.00653322,-0.0087647204,424
21.21,179.0397033691,0.0211172018,0.0211172018,0.0005709520,-0.00644919,0.00653322,-0.0077380280,425
21.26,179.0559234619,0.0233288215,0.0233288215,0.0005709520,-0.00640692,0.00653322,-0.0087091785,426
21.31,179.0523529053,0.0301133525,0.0301133525,0.0005709520,-0.00628726,0.00635128,-0.0083657025,427
21.36,179.0589141846,0.0210312101,0.0210312101,0.0005709520,-0.00620769,0.00635128,-0.0083199439,428
21.41,179.0693664551,0.0177586277,0.0177586277,0.0005709520,-0.00593877,0.00617898,-0.0068413755,429
21.46,179.0678863525,0.0072526671,0.0072526671,0.0005709520,-0.00573437,0.00617898,-0.0068971388,430
21.51,179.0620574951,-0.0065319867,-0.0065319867,0.0005709520,-0.00541449,0.00617898,-0.0070499954,431
21.56,179.0648651123,0.0135949752,0.0135949752,0.0005709520,-0.00532513,0.00603442,-0.0079105089,432
21.61,179.0691223145,0.0059162380,0.0059162380,0.0005709520,-0.00525954,0.00603442,-0.0074325343,433
21.66,179.0591735840,-0.0254273069,-0.0254273069,0.0005709520,-0.00477470,0.00601105,-0.0052483801,434
21.71,179.0468139648,-0.0130886882,-0.0130886882,0.0005709520,-0.00455152,0.00593079,-0.0064108041,435
21.76,179.0426635742,-0.0201283344,-0.0201283344,0.0005709520,-0.00436249,0.00593079,-0.0055875378,436
21.81,179.0287170410,-0.0241917944,-0.0241917944,0.0005709520,-0.00412834,0.00587673,-0.0057953395,437
21.86,179.0075683594,-0.0050815249,-0.0050815249,0.0005709520,-0.00426311,0.00587673,-0.0065028635,438
21.91,179.0102844238,-0.0309961428,-0.0309961428,0.0005709520,-0.00398484,0.00585410,-0.0048282591,439
21.96,179.0130767822,-0.0626405283,-0.0626405283,0.0005709520,-0.00341618,0.00587751,-0.0040709347,440
22.01,179.0097351074,-0.0582544442,-0.0582544442,0.0005709520,-0.00308025,0.00587751,-0.0032201806,441
22.06,179.0022735596,-0.0658694579,-0.0658694579,0.0005709520,-0.00281026,0.00593278,-0.0039011890,442
22.11,179.0029296875,-0.0639251095,-0.0639251095,0.0005709520,-0.00261952,0.00593278,-0.0045352198,443
22.16,178.9949645996,-0.0531385712,-0.0531385712,0.0005709520,-0.00259694,0.00589349,-0.0052191559,444
